"5064","講義棟","vacant"
"5065","講義棟","vacant"
"5066","講義棟","vacant"
"5067","講義棟","vacant"
"5068","講義棟","vacant"
"5069","講義棟","vacant"
"5070","講義棟","vacant"
"5071","講義棟","vacant"
"5072","講義棟","vacant"
"5073","講義棟","vacant"
"5074","講義棟","vacant"
"5075","講義棟","vacant"
"5076","講義棟","vacant"
"5077","講義棟","vacant"
"5078","講義棟","vacant"
"5079","講義棟","vacant"
"5080","講義棟","vacant"
"5081","講義棟","vacant"
"5082","講義棟","vacant"
"5083","講義棟","vacant"
"5084","講義棟","vacant"
"5085","講義棟","vacant"
"5086","講義棟","vacant"
"5087","講義棟","vacant"
"5088","講義棟","vacant"
"5089","講義棟","vacant"
"5090","講義棟","vacant"
"5091","講義棟","vacant"
"5092","講義棟","vacant"
"5093","講義棟","vacant"
"5094","講義棟","vacant"
"5095","講義棟","vacant"
"5096","講義棟","vacant"
"5097","講義棟","vacant"
"5098","講義棟","vacant"
"5099","講義棟","vacant"
"5100","講義棟","vacant"
"5101","講義棟","vacant"
"5102","講義棟","vacant"
"5103","講義棟","vacant"
"5104","講義棟","vacant"
"5105","講義棟","vacant"
"5106","講義棟","vacant"
"5107","講義棟","vacant"
"5108","講義棟","vacant"
"5109","講義棟","vacant"
"5110","講義棟","vacant"
"5111","講義棟","vacant"
"5112","講義棟","vacant"
"5113","講義棟","vacant"
"5114","講義棟","vacant"
"5115","講義棟","vacant"
"5116","講義棟","vacant"
"5117","講義棟","vacant"
"5118","講義棟","vacant"
"5119","講義棟","vacant"
"5120","講義棟","vacant"
"5121","講義棟","vacant"
"5122","講義棟","vacant"
"5123","講義棟","vacant"
"5124","講義棟","vacant"
"5125","講義棟","vacant"
"5126","講義棟","vacant"
"5127","講義棟","vacant"
"5128","講義棟","vacant"
"5129","講義棟","vacant"
"5130","講義棟","vacant"
"5131","講義棟","vacant"
"5132","講義棟","vacant"
"5133","講義棟","vacant"
"5134","講義棟","vacant"
"5135","講義棟","vacant"
"5136","講義棟","vacant"
